route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
001,1,604997,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,338826,45272,0,0
001,1,604998,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,338827,45273,0,0
001,1,604999,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,338828,45272,0,0
001,1,605000,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,338829,45273,0,0
001,1,605008,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,338836,45272,0,0
001,1,605001,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,338830,45273,0,0
001,1,605009,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,338837,45272,0,0
001,1,605002,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,338831,45273,0,0
001,1,605010,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,338838,45272,0,0
001,1,605003,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,338832,45273,0,0
001,1,605011,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,338839,45272,0,0
001,1,605004,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,338833,45273,0,0
001,1,605012,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,338840,45272,0,0
001,1,605005,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,338834,45273,0,0
001,1,605013,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,338841,45272,0,0
001,1,605006,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,338835,45273,0,0
001,1,605014,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,338842,45272,0,0
001,1,605007,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,338826,45273,0,0
001,1,605015,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,338843,45272,0,0
001,1,605027,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,338844,45273,0,0
001,1,605016,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,338836,45272,0,0
001,1,605028,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,338845,45273,0,0
001,1,605017,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,338837,45272,0,0
001,1,605029,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,338829,45273,0,0
001,1,605018,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,338838,45272,0,0
001,1,605030,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,338831,45273,0,0
001,1,605019,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,338833,45272,0,0
001,1,605031,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,338839,45273,0,0
001,1,605020,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,338841,45272,0,0
001,1,605032,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,338834,45273,0,0
001,1,605021,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,338826,45272,0,0
001,1,605033,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,338842,45273,0,0
001,1,605022,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,338844,45272,0,0
001,1,605034,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,338843,45273,0,0
001,1,605023,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,338845,45272,0,0
001,1,605035,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,338836,45273,0,0
001,1,605024,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,338829,45272,0,0
001,1,605036,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,338837,45273,0,0
001,1,605025,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,338831,45272,0,0
001,1,605037,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,338838,45273,0,0
001,1,605026,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,338839,45272,0,0
001,1,605038,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,338833,45273,0,0
001,1,605039,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,338834,45272,0,0
001,1,605051,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,338849,45273,0,0
001,1,605040,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,338846,45272,0,0
001,1,605052,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,338841,45273,0,0
001,1,605041,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,338842,45272,0,0
001,1,605053,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,340417,45273,0,0
001,1,605042,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,338843,45272,0,0
001,1,605054,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,338826,45273,0,0
001,1,605043,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,338847,45272,0,0
001,1,605055,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,338844,45273,0,0
001,1,605044,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,340399,45272,0,0
001,1,605056,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,340419,45273,0,0
001,1,605045,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,338837,45272,0,0
001,1,605057,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,338845,45273,0,0
001,1,605046,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,338831,45272,0,0
001,1,605058,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,338836,45273,0,0
001,1,605047,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,340405,45272,0,0
001,1,605059,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,338829,45273,0,0
001,1,605048,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,338833,45272,0,0
001,1,605060,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,340402,45273,0,0
001,1,605049,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,338849,45272,0,0
001,1,605061,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,338839,45273,0,0
001,1,605050,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,338841,45272,0,0
001,1,605062,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,340417,45272,0,0
001,1,605067,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,338846,45273,0,0
001,1,605063,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,338826,45272,0,0
001,1,605068,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,338843,45273,0,0
001,1,605064,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,338837,45272,0,0
001,1,605069,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,338847,45273,0,0
001,1,605065,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,338836,45272,0,0
001,1,605070,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,338845,45273,0,0
001,1,605066,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,340402,45272,0,0
001,1,605071,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,338829,45274,0,0
001,1,605072,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,338846,45272,0,0
001,1,605074,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,338841,45274,0,0
001,1,605073,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,338853,45272,0,0
001,1,605075,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,338837,45274,0,0
001,1,605077,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,338831,45278,0,0
001,1,605076,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,338833,45278,0,0
001,1,605078,1 KENNY LIVINGSTON TO RIVERSIDE HOSPITAL,,1,338839,45277,0,0
001,1,605079,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,338835,45278,0,0
001,1,605087,1 KENNY LIVINGSTON TO RIVERSIDE HOSPITAL,,1,338840,45277,0,0
001,1,605080,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,338826,45278,0,0
001,1,605088,1 KENNY LIVINGSTON TO RIVERSIDE HOSPITAL,,1,338841,45277,0,0
001,1,605081,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,338844,45278,0,0
001,1,605089,1 KENNY LIVINGSTON TO RIVERSIDE HOSPITAL,,1,338842,45277,0,0
001,1,605082,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,338827,45278,0,0
001,1,605090,1 KENNY LIVINGSTON TO RIVERSIDE HOSPITAL,,1,338843,45277,0,0
001,1,605083,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,338845,45278,0,0
001,1,605091,1 KENNY LIVINGSTON TO RIVERSIDE HOSPITAL,,1,338828,45277,0,0
001,1,605084,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,338829,45278,0,0
001,1,605092,1 KENNY LIVINGSTON TO RIVERSIDE HOSPITAL,,1,338836,45277,0,0
001,1,605085,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,338830,45278,0,0
001,1,605093,1 KENNY LIVINGSTON TO RIVERSIDE HOSPITAL,,1,338837,45277,0,0
001,1,605086,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,338831,45278,0,0
001,1,605094,1 KENNY LIVINGSTON TO RIVERSIDE HOSPITAL,,1,338838,45277,0,0
001,1,605106,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,338839,45278,0,0
001,1,605095,1 KENNY LIVINGSTON TO RIVERSIDE HOSPITAL,,1,338833,45277,0,0
001,1,605107,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,338834,45278,0,0
001,1,605096,1 KENNY LIVINGSTON TO RIVERSIDE HOSPITAL,,1,338841,45277,0,0
001,1,605108,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,338842,45278,0,0
001,1,605097,1 KENNY LIVINGSTON TO RIVERSIDE HOSPITAL,,1,338826,45277,0,0
001,1,605109,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,338843,45278,0,0
001,1,605098,1 KENNY LIVINGSTON TO RIVERSIDE HOSPITAL,,1,338844,45277,0,0
001,1,605110,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,338836,45278,0,0
001,1,605099,1 KENNY LIVINGSTON TO RIVERSIDE HOSPITAL,,1,338845,45277,0,0
001,1,605111,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,338837,45278,0,0
001,1,605100,1 KENNY LIVINGSTON TO RIVERSIDE HOSPITAL,,1,338829,45277,0,0
001,1,605112,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,338838,45278,0,0
001,1,605101,1 KENNY LIVINGSTON TO RIVERSIDE HOSPITAL,,1,338831,45277,0,0
001,1,605113,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,338833,45278,0,0
001,1,605102,1 KENNY LIVINGSTON TO RIVERSIDE HOSPITAL,,1,338839,45277,0,0
001,1,605114,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,338841,45278,0,0
001,1,605103,1 KENNY LIVINGSTON TO RIVERSIDE HOSPITAL,,1,338834,45277,0,0
001,1,605115,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,338826,45278,0,0
001,1,605104,1 KENNY LIVINGSTON TO RIVERSIDE HOSPITAL,,1,338842,45277,0,0
001,1,605116,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,338844,45278,0,0
001,1,605105,1 KENNY LIVINGSTON TO RIVERSIDE HOSPITAL,,1,338843,45277,0,0
001,1,605117,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,338845,45278,0,0
001,1,605118,1 KENNY LIVINGSTON TO RIVERSIDE HOSPITAL,,1,338847,45277,0,0
001,1,605129,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,338836,45278,0,0
001,1,605119,1 KENNY LIVINGSTON TO RIVERSIDE HOSPITAL,,1,340399,45277,0,0
001,1,605130,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,338829,45278,0,0
001,1,605120,1 KENNY LIVINGSTON TO RIVERSIDE HOSPITAL,,1,338837,45277,0,0
001,1,605131,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,340402,45278,0,0
001,1,605121,1 KENNY LIVINGSTON TO RIVERSIDE HOSPITAL,,1,338831,45277,0,0
001,1,605132,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,338838,45278,0,0
001,1,605122,1 KENNY LIVINGSTON TO RIVERSIDE HOSPITAL,,1,340405,45277,0,0
001,1,605133,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,338839,45278,0,0
001,1,605123,1 KENNY LIVINGSTON TO RIVERSIDE HOSPITAL,,1,338833,45277,0,0
001,1,605134,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,338834,45278,0,0
001,1,605124,1 KENNY LIVINGSTON TO RIVERSIDE HOSPITAL,,1,338849,45277,0,0
001,1,605135,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,338846,45278,0,0
001,1,605125,1 KENNY LIVINGSTON TO RIVERSIDE HOSPITAL,,1,338841,45277,0,0
001,1,605136,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,338842,45278,0,0
001,1,605126,1 KENNY LIVINGSTON TO RIVERSIDE HOSPITAL,,1,340417,45277,0,0
001,1,605137,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,338843,45278,0,0
001,1,605127,1 KENNY LIVINGSTON TO RIVERSIDE HOSPITAL,,1,338826,45277,0,0
001,1,605138,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,338847,45278,0,0
001,1,605128,1 KENNY LIVINGSTON TO RIVERSIDE HOSPITAL,,1,338844,45277,0,0
001,1,605139,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,340399,45278,0,0
001,1,605140,1 KENNY LIVINGSTON TO RIVERSIDE HOSPITAL,,1,338837,45277,0,0
001,1,605141,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,338845,45278,0,0
001,1,605146,1 KENNY LIVINGSTON TO RIVERSIDE HOSPITAL,,1,338836,45277,0,0
001,1,605142,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,338829,45278,0,0
001,1,605147,1 KENNY LIVINGSTON TO RIVERSIDE HOSPITAL,,1,340402,45277,0,0
001,1,605143,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,338849,45278,0,0
001,1,605148,1 KENNY LIVINGSTON TO RIVERSIDE HOSPITAL,,1,338839,45277,0,0
001,1,605144,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,338841,45278,0,0
001,1,605149,1 KENNY LIVINGSTON TO RIVERSIDE HOSPITAL,,1,338846,45277,0,0
001,1,605145,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,338843,45278,0,0
001,1,605150,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,338837,45279,0,0
001,1,605151,1 KENNY LIVINGSTON TO RIVERSIDE HOSPITAL,,1,338836,45277,0,0
001,1,605153,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,338845,45279,0,0
001,1,605152,1 KENNY LIVINGSTON TO RIVERSIDE HOSPITAL,,1,340402,45277,0,0
001,1,605154,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,338829,45279,0,0
002,1,605651,2 EAST MAIN NORTH HIGH TO GREAT EASTERN,,0,340407,45289,0,0
002,1,605579,2 EAST MAIN NORTH HIGH TO HANSON AND MAIN,,0,340435,45283,0,0
002,1,605574,2 EAST MAIN NORTH HIGH TO GREAT EASTERN,,0,340393,45284,0,0
002,1,605576,2 EAST MAIN NORTH HIGH TO HANSON AND MAIN,,0,340388,45283,0,0
002,1,605575,2 EAST MAIN NORTH HIGH TO GREAT EASTERN,,0,340436,45284,0,0
002,1,605577,2 EAST MAIN NORTH HIGH TO GREAT EASTERN,,0,340396,45284,0,0
002,1,605578,2 EAST MAIN NORTH HIGH TO HANSON AND MAIN,,0,340391,45283,0,0
002,1,605580,2 EAST MAIN NORTH HIGH TO GREAT EASTERN,,0,340400,45284,0,0
002,1,605581,2 EAST MAIN NORTH HIGH TO GREAT EASTERN,,0,340403,45284,0,0
002,1,605582,2 EAST MAIN NORTH HIGH TO HANSON AND MAIN,,0,340392,45283,0,0
002,1,605583,2 EAST MAIN NORTH HIGH TO MAIN AND FOUNTAIN LANE,,0,340404,45287,0,0
002,1,605626,2 EAST MAIN NORTH HIGH TO GREAT EASTERN,,0,340389,45284,0,0
002,1,605627,2 EAST MAIN NORTH HIGH TO HANSON AND MAIN,,0,340407,45283,0,0
002,1,605584,2 EAST MAIN NORTH HIGH TO MAIN AND FOUNTAIN LANE,,0,340394,45287,0,0
002,1,605628,2 EAST MAIN NORTH HIGH TO GREAT EASTERN,,0,340397,45284,0,0
002,1,605585,2 EAST MAIN NORTH HIGH TO HANSON AND MAIN,,0,340398,45283,0,0
002,1,605629,2 EAST MAIN NORTH HIGH TO GREAT EASTERN,,0,340401,45284,0,0
002,1,605586,2 EAST MAIN NORTH HIGH TO HANSON AND MAIN,,0,340390,45283,0,0
002,1,605587,2 EAST MAIN NORTH HIGH TO GREAT EASTERN,,0,340393,45284,0,0
002,1,605630,2 EAST MAIN NORTH HIGH TO HANSON AND MAIN,,0,340406,45283,0,0
002,1,605588,2 EAST MAIN NORTH HIGH TO GREAT EASTERN,,0,340395,45284,0,0
002,1,605631,2 EAST MAIN NORTH HIGH TO HANSON AND MAIN,,0,340396,45283,0,0
002,1,605589,2 EAST MAIN NORTH HIGH TO GREAT EASTERN,,0,340388,45284,0,0
002,1,605632,2 EAST MAIN NORTH HIGH TO HANSON AND MAIN,,0,340403,45283,0,0
002,1,605590,2 EAST MAIN NORTH HIGH TO GREAT EASTERN,,0,340408,45284,0,0
002,1,605633,2 EAST MAIN NORTH HIGH TO HANSON AND MAIN,,0,340391,45283,0,0
002,1,605591,2 EAST MAIN NORTH HIGH TO GREAT EASTERN,,0,340389,45284,0,0
002,1,605634,2 EAST MAIN NORTH HIGH TO HANSON AND MAIN,,0,340392,45283,0,0
002,1,605592,2 EAST MAIN NORTH HIGH TO GREAT EASTERN,,0,340397,45284,0,0
002,1,605593,2 EAST MAIN NORTH HIGH TO HANSON AND MAIN,,0,340401,45283,0,0
002,1,605594,2 EAST MAIN NORTH HIGH TO GREAT EASTERN,,0,340407,45284,0,0
002,1,605595,2 EAST MAIN NORTH HIGH TO HANSON AND MAIN,,0,340393,45283,0,0
002,1,605596,2 EAST MAIN NORTH HIGH TO GREAT EASTERN,,0,340398,45284,0,0
002,1,605597,2 EAST MAIN NORTH HIGH TO HANSON AND MAIN,,0,340395,45283,0,0
002,1,605598,2 EAST MAIN NORTH HIGH TO GREAT EASTERN,,0,340390,45284,0,0
002,1,605599,2 EAST MAIN NORTH HIGH TO HANSON AND MAIN,,0,340388,45283,0,0
002,1,605600,2 EAST MAIN NORTH HIGH TO GREAT EASTERN,,0,340406,45284,0,0
002,1,605602,2 EAST MAIN NORTH HIGH TO HANSON AND MAIN,,0,340408,45283,0,0
002,1,605601,2 EAST MAIN NORTH HIGH TO GREAT EASTERN,,0,340396,45284,0,0
002,1,605603,2 EAST MAIN NORTH HIGH TO HANSON AND MAIN,,0,340389,45283,0,0
002,1,605604,2 EAST MAIN NORTH HIGH TO GREAT EASTERN,,0,340403,45284,0,0
002,1,605605,2 EAST MAIN NORTH HIGH TO HANSON AND MAIN,,0,340397,45283,0,0
002,1,605606,2 EAST MAIN NORTH HIGH TO GREAT EASTERN,,0,340437,45284,0,0
002,1,605650,2 EAST MAIN NORTH HIGH TO HANSON AND MAIN,,0,340391,45283,0,0
002,1,605607,2 EAST MAIN NORTH HIGH TO GREAT EASTERN,,0,340407,45284,0,0
002,1,605608,2 EAST MAIN NORTH HIGH TO HANSON AND MAIN,,0,340411,45283,0,0
002,1,605609,2 EAST MAIN NORTH HIGH TO GREAT EASTERN,,0,340392,45284,0,0
002,1,605610,2 EAST MAIN NORTH HIGH TO GREAT EASTERN,,0,340398,45284,0,0
002,1,605611,2 EAST MAIN NORTH HIGH TO HANSON AND MAIN,,0,340438,45283,0,0
002,1,605612,2 EAST MAIN NORTH HIGH TO MAIN AND FOUNTAIN LANE,,0,340401,45287,0,0
002,1,605613,2 EAST MAIN NORTH HIGH TO GREAT EASTERN,,0,340415,45284,0,0
002,1,605614,2 EAST MAIN NORTH HIGH TO HANSON AND MAIN,,0,340390,45283,0,0
002,1,605615,2 EAST MAIN NORTH HIGH TO GREAT EASTERN,,0,340393,45284,0,0
002,1,605616,2 EAST MAIN NORTH HIGH TO GREAT EASTERN,,0,340410,45284,0,0
002,1,605617,2 EAST MAIN NORTH HIGH TO HANSON AND MAIN,,0,340406,45283,0,0
002,1,605618,2 EAST MAIN NORTH HIGH TO MAIN AND FOUNTAIN LANE,,0,340395,45287,0,0
002,1,605619,2 EAST MAIN NORTH HIGH TO GREAT EASTERN,,0,340412,45284,0,0
002,1,605620,2 EAST MAIN NORTH HIGH TO HANSON AND MAIN,,0,340396,45283,0,0
002,1,605621,2 EAST MAIN NORTH HIGH TO MAIN AND FOUNTAIN LANE,,0,340388,45287,0,0
002,1,605622,2 EAST MAIN NORTH HIGH TO GREAT EASTERN,,0,340414,45284,0,0
002,1,605623,2 EAST MAIN NORTH HIGH TO HANSON AND MAIN,,0,340403,45283,0,0
002,1,605624,2 EAST MAIN NORTH HIGH TO MAIN AND FOUNTAIN LANE,,0,340408,45287,0,0
002,1,605625,2 EAST MAIN NORTH HIGH TO HANSON AND MAIN,,0,340416,45283,0,0
002,1,605635,2 EAST MAIN NORTH HIGH TO GREAT EASTERN,,0,340437,45284,0,0
002,1,605636,2 EAST MAIN NORTH HIGH TO HANSON AND MAIN,,0,340407,45283,0,0
002,1,605637,2 EAST MAIN NORTH HIGH TO GREAT EASTERN,,0,340397,45284,0,0
002,1,605638,2 EAST MAIN NORTH HIGH TO HANSON AND MAIN,,0,340398,45283,0,0
002,1,605639,2 EAST MAIN NORTH HIGH TO MAIN AND FOUNTAIN LANE,,0,340411,45287,0,0
002,1,605640,2 EAST MAIN NORTH HIGH TO HANSON AND MAIN,,0,340415,45283,0,0
002,1,605641,2 EAST MAIN NORTH HIGH TO GREAT EASTERN,,0,340438,45284,0,0
002,1,605642,2 EAST MAIN NORTH HIGH TO HANSON AND MAIN,,0,340410,45283,0,0
002,1,605643,2 EAST MAIN NORTH HIGH TO MAIN AND FOUNTAIN LANE,,0,340412,45287,0,0
002,1,605645,2 EAST MAIN NORTH HIGH TO HANSON AND MAIN,,0,340406,45283,0,0
002,1,605644,2 EAST MAIN NORTH HIGH TO MAIN AND FOUNTAIN LANE,,0,340414,45287,0,0
002,1,605649,2 EAST MAIN NORTH HIGH TO MAIN AND FOUNTAIN LANE,,0,340437,45287,0,0
002,1,605646,2 EAST MAIN NORTH HIGH TO HANSON AND MAIN,,0,340403,45285,0,0
002,1,605648,2 EAST MAIN NORTH HIGH TO HANSON AND MAIN,,0,340438,45285,0,0
002,1,605647,2 EAST MAIN NORTH HIGH TO HANSON AND MAIN,,0,340415,45285,0,0
002,1,605728,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,340388,45300,0,0
002,1,605727,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,340400,45300,0,0
002,1,605652,2 EAST MAIN NORTH HIGH TO FENWAY ROAD,,1,340404,45294,0,0
002,1,605653,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,340407,45295,0,0
002,1,605690,2 EAST MAIN NORTH HIGH TO FENWAY ROAD,,1,340394,45294,0,0
002,1,605654,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,340397,45300,0,0
002,1,605691,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,340401,45300,0,0
002,1,605655,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,340390,45300,0,0
002,1,605692,2 EAST MAIN NORTH HIGH TO FENWAY ROAD,,1,340435,45294,0,0
002,1,605656,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,340393,45295,0,0
002,1,605693,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,340406,45300,0,0
002,1,605657,2 EAST MAIN NORTH HIGH TO FENWAY ROAD,,1,340395,45294,0,0
002,1,605694,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,340436,45295,0,0
002,1,605658,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,340396,45295,0,0
002,1,605695,2 EAST MAIN NORTH HIGH TO FENWAY ROAD,,1,340388,45294,0,0
002,1,605659,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,340400,45295,0,0
002,1,605696,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,340403,45295,0,0
002,1,605660,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,340408,45295,0,0
002,1,605697,2 EAST MAIN NORTH HIGH TO FENWAY ROAD,,1,340391,45294,0,0
002,1,605661,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,340389,45295,0,0
002,1,605698,2 EAST MAIN NORTH HIGH TO FENWAY ROAD,,1,340392,45294,0,0
002,1,605662,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,340397,45295,0,0
002,1,605699,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,340401,45295,0,0
002,1,605663,2 EAST MAIN NORTH HIGH TO FENWAY ROAD,,1,340407,45294,0,0
002,1,605700,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,340393,45295,0,0
002,1,605664,2 EAST MAIN NORTH HIGH TO FENWAY ROAD,,1,340398,45294,0,0
002,1,605701,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,340395,45295,0,0
002,1,605665,2 EAST MAIN NORTH HIGH TO FENWAY ROAD,,1,340390,45294,0,0
002,1,605702,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,340388,45295,0,0
002,1,605666,2 EAST MAIN NORTH HIGH TO FENWAY ROAD,,1,340406,45294,0,0
